event_id,campaign_id,lead_id,event_type,event_date,channel,subscription_id
3868b793-1ccd-47e7-bc45-1ba18b024b3e,13,4439,click,2021-04-14 09:27:27.703978,paid search,
c3ca90f0-3412-4c61-955f-47784e6a03e3,4,4711,click,2019-02-07 05:36:04.412000,referral,
c14af1df-e0cc-41de-beb7-aa5f88b5286d,2,1993,click,2024-05-10 14:43:21.598537,social media,
897f20f7-53ad-427f-b1d8-846c2ddd0d31,12,78,click,2023-12-10 17:35:35.493937,paid search,
75c1e284-8aa9-40a3-81cb-b7dacdaf3745,40,1898,click,2015-02-07 09:30:27.301487,paid search,
4f4104ca-a87c-4982-b7bd-c30bd9e01ffe,28,36,click,2023-07-02 07:59:11.381975,social media,
985c97c7-1d6c-467e-8d73-5586ee4ccb10,15,4334,click,2024-03-08 08:00:29.184118,paid search,
4d697f8a-152a-4f98-bc4f-b40fdf4836bc,11,648,click,2013-07-28 21:49:35.071829,referral,
1328f66e-209c-4301-b7a7-8c29d0c33e18,68,2527,click,2019-01-23 10:14:50.921474,paid search,
02030267-2a10-4f72-8e42-f7df6d9258ac,50,255,click,2019-10-17 21:26:19.987375,social media,
1e06a8ad-9605-4047-94e4-859ca75d787d,40,7182,click,2015-01-29 04:42:08.537925,referral,
4ab1420f-ab65-48bb-9b1a-a61db8658f83,9,6490,click,2019-08-28 17:46:45.867220,referral,
f305d9bc-d857-40ca-bcd6-88ecfbb02537,72,1559,click,2024-03-08 08:01:38.918251,referral,
fc99429c-4c75-4a41-bad7-058383969531,64,1971,click,2021-08-20 11:43:43.096394,referral,
21d98a97-b957-4ec1-a462-b9dbcfec9318,37,3208,click,2017-12-16 04:39:33.992489,paid search,
5515290d-afea-417b-821d-b9d5db54985f,81,5658,click,2017-12-29 03:03:47.579465,paid search,
bebfd38d-77bb-49d6-97f3-2a035c75e0d8,100,5115,click,2018-09-15 02:17:48.058051,paid search,
32f9ce3f-b2a7-48da-96c8-95c1bf512adb,13,631,click,2021-05-08 03:05:47.339650,referral,
39adc9d4-3b49-45aa-8e74-0e574aaa2133,82,3246,click,2021-05-02 20:05:17.185522,referral,
ec4d5c8f-ae82-44af-a908-12a9fbd3e409,79,5812,click,2022-02-14 20:45:05.908056,social media,
15deccd0-9cce-4f14-a4e5-0fc539054eb0,21,144,click,2024-03-19 09:49:08.030719,referral,
d10edb47-f7bb-4dd8-acea-c009deb9d897,47,3638,click,2015-11-02 08:15:35.119834,referral,
8dce8d98-fd06-4f05-aea8-f8ca742f6cf1,84,7753,click,2022-06-16 06:48:47.625422,referral,
6fc7d5a3-df20-4a31-8a54-5f949c84c0e7,70,5601,click,2022-05-06 10:16:38.286414,referral,
1b10ab48-47bd-4cee-be7f-310f1f34eec8,64,7737,click,2021-07-26 23:46:59.269698,referral,
e595c79a-1498-46ae-b2ce-d4bf7e1b9792,79,1088,click,2022-02-17 10:49:39.535365,social media,
4743477b-963e-402d-a3b4-d0b4a383c01f,20,6870,click,2016-04-12 15:57:55.145623,social media,
b910a73d-149b-4ca3-9419-a1788b5fca80,45,670,click,2015-02-21 04:56:42.310432,social media,
8a13e1c5-3672-49d7-a557-89630a02a878,27,4815,click,2022-02-22 05:21:31.602607,paid search,
1d5ac021-47c6-4aed-9882-abdebe7b66fe,50,11,click,2019-10-11 14:23:22.104717,social media,
fb414c4d-22c6-49a5-9ef2-039737896c02,9,3388,click,2019-10-04 04:48:52.230441,referral,
b5ade1fc-3074-40ab-9c14-15bca3113440,5,3837,click,2015-10-01 16:46:40.470758,referral,
09c6c1a3-3761-4237-9828-4ea29536c2e4,14,7875,click,2018-12-29 13:39:03.383508,social media,
c5a9be07-399c-423c-8dac-ca77fd6e8c62,9,1331,click,2019-08-23 13:08:08.892421,social media,
ba43d909-b1b0-470b-b0b0-6e5d47d13dac,17,5499,click,2020-01-15 03:47:04.343241,referral,
cde75aba-d146-44c4-87b4-0ad60e6bd369,42,7717,click,2014-07-23 21:39:36.521666,referral,
c5dbd5d6-1efe-47fc-a05a-ed6632a21b36,91,1240,click,2019-04-30 10:59:35.699941,social media,
a6f8cdd1-c9a2-4d3b-b30a-ccad98224782,74,5635,click,2021-11-02 02:59:09.545306,referral,
5413d47e-af2a-4295-9e7b-2c93674fb248,96,5508,click,2013-07-11 21:49:12.167281,social media,
916d0cdf-f384-4054-8f97-602e14f44eb2,67,250,click,2018-10-21 22:29:52.337473,paid search,
1c4cc4ad-56f1-4989-8c93-6d214d2ddf1a,9,3759,click,2019-10-16 08:10:42.335017,referral,
4789f183-e694-4023-ba3f-68003023b047,26,4344,click,2015-09-01 04:47:57.072948,referral,
2cfc7227-85d8-4521-b4e0-05f57d2a25ad,56,7322,click,2022-12-19 08:02:49.604055,referral,
f1ed87bd-03ee-489e-9bc0-29fc077a83ea,81,5259,click,2018-01-01 07:59:51.274178,paid search,
a5db3b8a-c2e0-4155-a138-184b597af78c,48,5674,click,2021-07-12 00:47:45.828336,referral,
fa4eb2b9-d112-4afb-9066-11833ae4517c,33,3426,click,2017-02-17 02:15:58.708831,social media,
b9c54215-4cfa-4b82-a5fb-18dd027a168e,65,4594,click,2023-07-21 01:17:21.553715,paid search,
cc4bde4f-bf9c-4699-8102-39488de7bb17,20,523,click,2016-04-08 01:37:48.297643,referral,
315329b4-c5e4-402d-8c5a-c71fa9139c70,63,4557,click,2017-01-30 22:41:28.707998,social media,
e271cdd8-a210-4dca-b49b-8f8fc65e4d31,63,2664,click,2017-02-03 06:14:29.669298,referral,
c39ba543-01c8-497a-85ed-9b8aae5d7317,71,4048,click,2015-11-26 10:24:48.710052,paid search,
2f9eb541-ac80-4bc1-891e-f480d5848791,33,3816,click,2017-01-22 02:30:30.868459,referral,
05a80266-5408-408e-a057-f4f84c6fc041,50,873,click,2019-10-11 14:49:12.912724,paid search,
dbb08866-ee6a-490a-aa9c-9a5c207bbaa5,76,3954,click,2019-01-31 09:12:19.397198,social media,
8d30f7ca-e94e-4dfc-81d1-70ea5847e80d,82,3928,click,2021-05-07 15:52:07.650558,referral,
c9cd0ea6-83f0-451f-a042-ea28573081bb,78,3343,click,2020-02-20 11:39:47.452250,paid search,
d7b37fdb-b99f-43a2-a4cc-a18c3435ece2,40,2098,click,2015-01-19 02:52:15.591293,referral,
b9dba34f-b083-460e-bdda-ef38822ef66d,20,5136,click,2016-04-09 13:45:50.178181,social media,
13810a72-bd59-4170-9c99-670f71ab0ee9,52,2442,click,2014-05-08 17:49:03.691137,referral,
14d706b1-4599-4e59-b2d4-be67d0563fc3,79,1720,click,2022-02-21 22:55:23.582522,paid search,
a53c5f73-ace8-46ee-b59c-a70f977aafbc,67,2626,click,2018-11-22 11:54:23.251132,paid search,
59a0fac5-e1ae-4239-88a5-a1b27604097f,36,5855,click,2020-07-09 01:23:38.326664,social media,
ae96b941-d16b-49e0-893f-849a4985efcd,83,450,click,2021-11-28 10:11:54.495285,social media,
1e37f316-c942-4d7b-a7c5-0ef1c87b7125,61,7227,click,2024-01-01 12:57:55.595104,social media,
2bd83d35-8398-4ea5-a8b8-397e8a5febad,46,4676,click,2020-11-16 10:11:46.745866,paid search,
65d098af-8c42-4b7b-ad70-2d445ac08e7c,63,2504,click,2017-03-10 05:25:40.593919,social media,
61b94694-6d26-434d-9100-448f44181e06,38,5881,click,2012-12-24 07:47:10.432151,paid search,
76391789-1e45-497f-b2cb-6c7ee589aed4,67,3575,click,2018-11-05 17:39:46.079899,paid search,
174be571-34aa-4fb3-8c66-6e0a04290d8a,21,7406,click,2024-03-29 11:45:03.001538,referral,
65451a29-0024-4d72-b008-fe3b89ee1770,12,5131,click,2023-11-29 06:30:05.326893,social media,
cab25c5c-501d-4971-9f83-002d10ee8f0c,57,2300,click,2019-10-15 15:42:37.004102,paid search,
3fa9a3e3-c3b0-4c97-8d7c-87ad1d67d81e,91,1504,click,2019-05-04 06:23:31.380820,referral,
33b8057b-cd51-4a48-8026-e3cc34b02f81,86,7380,click,2018-11-02 18:13:40.404917,social media,
7c5563d0-27ab-4943-bff9-0eaa7def2ec0,20,6936,click,2016-04-02 10:06:41.580819,referral,
10612eb7-6626-4cc3-8070-a316f41d401d,35,2441,click,2013-10-29 06:44:21.693244,referral,
e278fe3a-a7d0-403c-b306-b6e982f4a6ff,79,680,click,2022-02-27 08:07:47.958526,referral,
bc975366-123a-4daf-8426-d9efed973723,49,649,click,2014-07-08 22:01:14.603354,paid search,
3103f749-b953-4c6b-b741-1f041c968ae0,27,3408,click,2022-02-04 15:13:33.689780,social media,
f849a0df-ac14-4476-95db-83a422d7e2a8,70,6233,click,2022-06-10 07:11:59.771678,referral,
debe10fc-1014-4a87-a8bd-ac5dce59310d,68,7705,click,2019-02-25 21:30:39.743776,paid search,
ae3785d0-4c78-48a3-99b5-f88d7f76691a,70,5496,click,2022-06-06 01:20:43.492623,referral,
45075bc5-f75e-45e8-abce-edde09387bc7,62,7620,click,2017-11-07 15:48:35.282739,social media,
d544dd89-41a0-4457-b3dd-24fd235460ca,71,6142,click,2015-11-13 15:05:33.937483,paid search,
7cb33bed-32f5-4a92-b778-63bc26aed29d,20,1203,click,2016-04-05 08:45:19.840114,paid search,
6ec09cb4-576e-4c66-b73b-393cf45b301c,49,1220,click,2014-06-19 06:26:05.197375,paid search,
469fbde6-e77a-4f21-a002-f04003b39b0d,67,4082,click,2018-11-24 08:08:04.580736,referral,
b74eed81-75da-4801-9d4b-78d04e694120,13,4749,click,2021-05-03 11:00:17.390638,referral,
736f9ea5-77f0-4c27-bcf4-c370026325ae,33,7612,click,2017-01-26 03:29:35.154397,social media,
3c4c9e45-2c24-40b9-8630-14f4a95eea51,36,730,click,2020-06-30 02:41:29.042008,paid search,
03101d05-9024-4c3b-bcc7-44cdf04d6527,1,7772,click,2019-08-20 09:53:47.253620,referral,
d6b63c13-3dd6-4cac-9b4b-ad804aa80760,14,7447,click,2018-12-23 20:57:37.378205,paid search,
e8380384-f8d9-40e7-8964-0ed50b582135,27,5537,click,2022-02-16 00:02:32.023667,referral,
46f7a230-acba-417b-a535-289ebf00efb8,85,2545,click,2022-09-04 00:53:13.680678,paid search,
153fd67b-b653-4625-a87f-34a1aa0f01d9,62,614,click,2017-11-13 02:15:12.948901,referral,
990ad5ce-a389-429d-a41c-013e15560680,47,1071,click,2015-10-30 04:13:31.094228,social media,
b5c53d23-0413-4a44-b220-b4c91261f442,66,1637,click,2014-09-10 15:00:23.492354,referral,
9b8f0674-aa35-4172-91f9-e6f18a1194e2,52,5572,click,2014-05-07 05:17:28.069438,paid search,
1ea8c416-96ab-4349-a1c1-9aff835b11f5,13,7913,click,2021-03-29 00:17:06.642614,social media,
ebacd30e-ea31-46f1-bd72-07ae02553de7,91,818,click,2019-05-23 14:37:43.554641,referral,
8a5f7ec7-e8c1-4806-8479-abebf0d45716,2,3449,click,2024-04-21 07:27:13.966341,referral,
b382de38-0fc6-41e8-a589-8d367d806031,8,3865,click,2017-05-08 09:01:52.152002,social media,
99065510-a891-40b7-926c-f3cc5fa961f8,39,7813,click,2015-05-31 23:31:30.897851,paid search,
66f95fad-506f-4bd3-87f7-c89c997da68f,52,5573,click,2014-04-27 02:40:37.355143,social media,
1a239774-b19b-4f9b-9b9d-b665ab3ba382,19,1043,click,2024-09-26 09:13:14.597016,social media,
465dd2ae-14d5-492c-81f4-e926974ca9ba,13,5655,click,2021-05-06 10:52:05.400778,paid search,
46b06871-9215-452f-a43b-eb8f70e18e0a,52,6620,click,2014-05-01 01:48:40.372867,social media,
6925c118-95f2-439a-9abe-86e01810743c,20,4046,click,2016-04-05 12:36:56.831159,paid search,
366b3549-4b30-4c75-9fb0-b43eae60ed9f,3,1308,click,2013-03-04 08:00:31.204688,referral,
23e59aff-fd41-4e97-accb-4b47d475c3d7,26,1462,click,2015-08-07 05:15:52.446332,paid search,
0ffb1a00-6bd1-4b9b-b576-77876097d56a,56,6931,click,2022-12-22 17:48:43.876613,paid search,
cb960630-baa7-492b-9a88-068afe9e8fca,45,843,click,2015-02-20 17:16:20.690083,paid search,
9197cfda-d94a-450e-adbe-9dec9feaaf5c,95,6541,click,2017-06-27 04:02:01.877538,referral,
78f2f7e6-1955-4735-997b-5295316a44d4,86,4499,click,2018-10-08 16:22:41.129117,paid search,
4707a038-2e83-43f7-9b7c-d437d06a53ab,6,5265,click,2013-11-04 15:32:57.619101,social media,
d8b2ba6e-3301-4dc4-bdda-b1b88b4bcbcd,47,7298,click,2015-11-11 10:42:19.947139,social media,
ea095181-c4a4-4867-88f9-6349d398f4da,26,6806,click,2015-06-20 11:53:37.650481,social media,
c5b1548a-8280-4ecb-93ab-24000e2ca5d5,13,6798,click,2021-04-16 03:02:34.842840,social media,
a8b41dbe-c088-42c0-93cb-6c98952b4862,80,4875,click,2013-06-24 08:44:39.178093,referral,
2764ea8b-fcbc-463e-9f68-c4b35fd0c24c,61,5848,click,2023-12-31 21:29:02.160939,social media,
f96d7294-f17a-4c95-b3f0-3b3895439c2d,86,1992,click,2018-11-04 19:41:13.772815,social media,
0f743f31-e53a-4a11-bdd4-869f800c62da,82,1213,click,2021-05-08 06:16:31.745038,social media,
a9b3bed1-6331-41c9-8b09-fcc0d659d348,61,4649,click,2023-12-25 07:18:47.356123,social media,
5afb1b1c-6875-439f-a80c-0934322e4df8,4,7616,click,2019-02-04 03:28:32.685734,social media,
17f27754-5319-405f-9b34-5f6b8c18eb5e,89,5520,click,2022-06-26 21:21:46.818664,social media,
8f5940d9-560c-4461-b11b-2a233c7851c7,24,6606,click,2024-02-21 12:12:01.994652,referral,
b29624c3-693d-4fdc-90e6-6dbe3c2cc257,57,6106,click,2019-09-29 04:50:33.696667,referral,
eb20cc8a-a81f-4928-a8f2-c861fd95e2c5,42,5998,click,2014-07-12 12:15:12.128985,referral,
932ce877-01e9-4c42-ad60-9d2c83d16694,39,3257,click,2015-06-07 18:16:08.684403,referral,
5acf34b0-db46-4d49-9196-31bc61c4fcc1,13,4379,click,2021-05-08 16:35:16.506486,paid search,
59d33bcb-f023-4ad8-9525-038f600028e9,33,3194,click,2017-01-22 23:52:06.968446,paid search,
71761ceb-8902-42a2-90b3-4f3e0028fe4a,25,6183,click,2023-04-03 03:04:12.597575,referral,
a6ff05f4-4f7c-469b-a8d5-8cc392ae3033,84,3379,click,2022-06-15 14:01:27.783473,paid search,
fbd56a47-134a-47b6-809c-00680c8de451,71,3732,click,2015-11-01 03:06:34.602500,paid search,
89d3b652-cd7b-41f4-b96b-6d39de94c0ce,52,536,click,2014-05-02 15:52:57.125135,social media,
8848ae40-71ff-4dd8-bb62-750a2ee8ba33,81,1769,click,2017-11-28 02:37:58.699638,paid search,
f51c8d88-7046-4ed0-b511-c161721b3dca,40,610,click,2015-01-26 13:11:18.621776,social media,
1bdc717c-fc29-4c53-a1a3-221befc27703,83,4808,click,2021-11-23 16:34:46.038795,referral,
b7e101bc-8387-45c8-8537-0d8bfb72b0d7,62,7422,click,2017-11-19 23:10:38.508172,paid search,
0952d36f-9304-4091-aeed-95df7bbc3427,13,5783,click,2021-04-06 12:31:35.278588,referral,
e07a979a-7397-47c4-9451-59b8e4d22b8e,34,7041,click,2024-01-03 16:31:48.356560,social media,
8eca65b5-adde-415c-9ab1-ee3e70ac370d,54,6482,click,2014-01-27 22:44:47.511373,paid search,
73fbabd1-fa3d-44bf-876d-1b46865f8bcf,46,5137,click,2020-12-12 20:49:47.007622,referral,
e1869c30-0a75-4df5-afe7-ab1fd415ee91,94,234,click,2020-11-19 06:51:43.660294,referral,
4c080153-9769-4062-be0a-286e2dc60144,44,7711,click,2021-08-22 15:46:01.746960,social media,
9434d6ef-7d7b-4f60-8560-e849fb6d033b,54,6850,click,2014-01-01 09:53:17.632199,paid search,
222d3cb3-53ba-4052-8d0f-8c51d32c0ab5,78,7210,click,2020-02-29 16:08:25.124347,referral,
e254c640-b70b-41ad-b4b2-bd1712c5dff4,57,7617,click,2019-10-19 02:20:10.935642,paid search,
8b8bb77b-2aa2-47bb-b91a-606bddf19a77,75,7971,click,2016-07-01 21:08:00.619339,referral,
4dead23a-17cb-4908-bace-88a133760542,12,5408,click,2023-12-21 07:19:11.418557,paid search,
fd93eda0-cd32-4d24-a201-cdefcc30804e,31,6907,click,2022-12-25 03:26:31.056735,referral,
c169f347-db97-42e1-9ab8-a66dff68cf11,44,4012,click,2021-10-03 00:43:24.292204,paid search,
96cabf6a-0875-4917-8f0c-52769b009e36,5,667,click,2015-08-26 10:12:03.770062,social media,
96ef1b30-e713-4608-8292-b9652e1ab27f,19,5681,click,2024-09-30 02:40:22.648641,social media,
b6063e78-4bfb-4e5d-aecd-b9f66f5dcf64,4,268,click,2019-02-14 03:23:05.992827,paid search,
c5ea5e8f-e8f3-4f00-81a2-9d7b5065d906,9,5983,click,2019-09-18 08:26:44.132121,paid search,
15b22730-4ed0-4495-927f-50a341be81a6,99,791,click,2023-08-25 13:56:25.578318,paid search,
43295be7-be61-4f4c-a3b2-0fb099673af4,61,4263,click,2023-12-29 19:30:03.476677,paid search,
ad661d22-7210-4b94-93f1-925e6be7067a,68,1678,click,2019-02-22 18:30:00.075909,referral,
2a45cdab-74a5-4ab7-a1ec-ef5e8e748ffa,29,1996,click,2017-11-17 12:10:01.257493,social media,
092d0090-a2fe-47f8-8e23-8f43e57598b1,84,4562,click,2022-07-11 02:25:47.851541,social media,
e8581675-ed53-4d1b-8b68-bd2a1ee81cec,61,6858,click,2024-01-06 02:21:35.385992,paid search,
600827f8-ae2e-42f6-8e69-6e44fc210021,76,7535,click,2019-01-14 19:15:52.169251,paid search,
b462d35e-6d8a-4e57-bf8a-9f9a916e6137,55,7292,click,2016-06-17 11:54:37.913692,referral,
50835f33-2420-4578-9289-13ad993e168e,98,1274,click,2018-04-26 12:48:12.392931,paid search,
f58b4f05-cb69-4f12-8782-fe03076cf7a0,88,4219,click,2013-10-06 15:16:56.990010,referral,
81512d4e-b80d-44b6-aca3-d8dd6c0b1090,35,3370,click,2013-10-27 10:08:04.171281,social media,
ccf8371e-91c4-4650-b525-920c8692e725,97,6854,click,2015-01-16 03:35:25.284981,paid search,
a4c32df2-2eb6-4fe9-9cf2-044624c945b7,1,7091,click,2019-09-17 14:16:22.436557,social media,
ffab8dc7-e6a7-48a1-970b-6d7823ce7c95,78,2037,click,2020-04-09 09:47:24.788341,social media,
8c43d959-aad0-4133-8e60-eb56f0d7a0e5,83,6951,click,2021-10-26 09:58:48.801895,referral,
112c4fd8-a57c-44df-a18d-a57ef11a5346,60,275,click,2020-01-20 05:11:01.361697,paid search,
7424a2de-cfa5-44c6-a15e-c453c22dfb25,6,1190,click,2013-11-03 21:55:30.304714,social media,
a4dd6c2e-953b-4d95-a4cd-5e6109efb133,85,6128,click,2022-09-19 03:00:18.029755,social media,
8bd21250-b442-4cbf-b6a0-707326bb75bd,15,290,click,2024-03-02 17:36:45.556095,paid search,
bcae0aad-963f-4c03-bd3a-bc106114fb03,33,1548,click,2017-01-21 04:40:27.324478,paid search,
c4f53478-696f-4fc7-892e-251d81112ad1,100,649,click,2018-09-04 10:30:38.337867,social media,
917efd5a-8751-4008-9759-b5870bbf9355,3,1559,click,2013-03-18 01:48:52.309314,referral,
b23ddb65-23df-47d0-9e0a-314614d858cc,78,5449,click,2020-03-10 19:20:34.047533,paid search,
e7baafb7-aa9e-41af-8a03-12a78c6df4a9,5,6993,click,2015-09-14 19:47:46.569559,paid search,
bba9f370-a7ee-47f0-817c-f6281bbba650,18,3056,click,2017-01-04 08:38:48.133816,social media,
384d4489-a261-4df6-80e5-4a609a2a292d,75,5489,click,2016-06-23 06:53:14.009247,referral,
57a5e443-445b-45ef-91c7-311e43c76392,27,5126,click,2022-02-18 01:53:01.166405,referral,
c24af990-ba50-402e-bb55-5c5e941a14ed,85,7498,click,2022-09-04 07:34:02.557485,social media,
924e0b8f-9f96-495b-af66-583d8f9b1604,65,4229,click,2023-07-20 11:51:19.636417,social media,
17631dd8-541a-4d13-9d30-a191f6b9ab08,13,7802,click,2021-03-24 07:49:32.662410,referral,
617b350e-fa87-42d9-830a-cbd4ed0025e6,35,3171,click,2013-10-30 12:27:10.452472,referral,
869b70a4-c7d1-450c-a252-768709840e72,95,3587,click,2017-06-25 09:26:21.937499,social media,
b6ad02a7-9168-422e-b9c8-98020c954d2b,15,2504,click,2024-03-07 08:41:00.931703,paid search,
ca8ee00d-1dd0-4e56-b287-f7d242e3821a,41,4528,click,2017-04-26 07:12:42.486937,paid search,
eb7a4f99-f532-4708-9ae2-f731ebeae672,96,339,click,2013-07-09 07:37:33.899341,referral,
8b9eb29e-93f9-4a1d-b2d8-626f61a09b3a,91,6848,click,2019-05-02 15:32:35.205316,social media,
a020b242-5e41-4fe3-aa6e-637f33ee2674,5,2213,click,2015-10-24 23:54:18.551036,referral,
b4ace4d4-cf71-4943-acc1-89103d171891,69,6736,click,2022-12-22 03:51:38.656690,referral,
a11b3740-8dc9-4f0e-b32e-bcfbf158a29b,19,2185,click,2024-12-07 18:34:37.255062,paid search,
c0b57ee2-601c-487e-a8fd-9e7902063dc8,12,655,click,2023-12-10 15:08:54.964662,paid search,
1a62c64a-7140-4d60-9e66-859a89de6d36,2,5267,click,2024-04-07 01:55:45.353988,referral,
ae4eef52-5819-45dd-b747-78e3a593eb8a,48,3401,click,2021-06-22 14:23:36.775030,referral,
51b66fcf-87b1-4ad2-baff-71d7a75f4bc2,39,3079,click,2015-06-09 16:12:11.708806,referral,
bf9a6d21-0a93-4d07-a284-fd7ab3362b76,46,6220,click,2020-12-20 03:53:40.700452,paid search,
f5bf3333-87bc-4c94-afae-44b8b004c261,99,2901,click,2023-08-24 16:01:16.428951,social media,
5c2c5449-1350-42fb-b1b7-9d2abe10dc63,35,134,click,2013-11-30 07:53:17.029179,paid search,
be02cbbf-78f9-4349-b5aa-3a824baf8db7,27,5892,click,2022-02-21 04:09:17.409162,referral,
4ddd1d85-78d4-453f-9bdf-765ca18d9a29,22,397,click,2013-12-24 14:38:45.425615,social media,
07d57ae4-9e41-4fe2-bb35-66d4ca26237f,64,2027,click,2021-07-25 15:03:02.037145,paid search,
b025e70c-b59a-420f-93d2-d104569f31ce,20,4115,click,2016-04-06 05:13:11.312078,referral,
b1a3c623-6474-46b6-ada2-fcb5b9037146,29,1080,click,2017-11-18 03:27:52.362561,social media,
7c215ff2-eadf-4be1-afe4-f115e8f90e69,94,2816,click,2020-10-24 11:33:12.575126,paid search,
ad5cfbc5-8c75-46d3-9dd7-73415be6fc99,62,6453,click,2017-11-23 08:33:02.286114,referral,
4d7caa72-771f-4799-a9df-6ff264bc87ac,26,3890,click,2015-07-09 22:10:20.583205,referral,
cec91d0f-e16d-4915-949a-7fa2ad90de18,82,6867,click,2021-05-07 11:48:55.185012,paid search,
4f177c68-0c48-4e61-b132-dfb19d4000da,72,7338,click,2024-01-15 18:48:15.038255,referral,
bdfd1781-a323-4c17-b3f4-8eb9c0a82d6c,75,5687,click,2016-07-04 16:50:13.566890,paid search,
6926815e-afa4-416e-863b-6444e95e2ff4,25,6302,click,2023-03-27 08:42:43.650348,paid search,
83d2b5f6-93ed-4043-8e44-6a9ba639823c,99,1809,click,2023-09-18 23:13:12.599007,referral,
363704c8-b7d0-4846-a5cf-80f0362ae635,19,3791,click,2024-12-07 17:48:46.454219,paid search,
f32ac097-419f-479f-b21e-2946f1d2b6b8,26,6676,click,2015-08-13 12:34:19.805166,social media,
4100e9a0-07ae-452e-a12a-59ae8d502fe2,25,808,click,2023-04-11 19:01:06.992264,paid search,
b1e08487-3404-4b3d-b3cd-1e5cf17e26a2,95,5294,click,2017-06-17 14:30:23.992476,referral,
52979c94-1445-4fd0-88e2-dc5193739f28,53,3512,click,2013-07-31 10:05:08.360930,social media,
ffefa727-73a5-4c22-8746-96f8e7f7af4c,90,7171,click,2018-04-12 04:17:03.401762,social media,
da8068f4-df98-429d-b886-ddb04ad95011,50,2417,click,2019-10-13 04:52:45.772239,social media,
53928dbf-16b8-46ad-b735-01b970a9318c,18,858,click,2017-01-16 18:59:02.958650,paid search,
7e94aa36-3deb-419d-a0ba-b2d0475acb84,65,5840,click,2023-07-26 05:58:12.152600,referral,
b5efc7be-f4b7-4dce-a72a-d0559de93159,97,5952,click,2014-12-05 06:47:21.297911,paid search,
5fe119db-0921-4b52-ad4f-aa1b0298b4dc,62,3972,click,2017-11-13 10:47:26.109568,referral,
70c07df2-4b92-483c-87c3-9a856cb4c382,4,2773,click,2019-01-18 09:06:23.810999,paid search,
abdd0edd-28bc-4b1e-8a36-4778d60027e8,34,3505,click,2023-12-30 10:01:54.280483,referral,
475cc26f-44c2-4ce7-84d2-e649e867e9fd,4,4013,click,2019-02-14 11:14:40.228855,paid search,
216bba46-a248-4386-8112-2ee56adcfe11,37,458,click,2017-12-28 03:05:51.583801,paid search,
197c5508-8cc4-490a-815e-c898dfa36859,56,3292,click,2023-01-12 05:10:28.331722,paid search,
c391554a-0d89-4f51-b3a1-7f625b6f974c,92,6415,click,2021-08-19 12:22:03.695415,paid search,
c18e781c-1d9b-48b2-8f42-6bf1f18c0760,51,1384,click,2015-05-07 23:39:05.364453,paid search,
07e852ab-c874-49b9-9ff8-66b2adf671d8,95,16,click,2017-06-23 05:47:20.858228,referral,
308b54df-7355-4814-8e0d-be8026cc1d88,67,5720,click,2018-11-22 00:38:04.826870,social media,
90baa358-c61a-484a-918b-903c5c33d621,84,5399,click,2022-06-29 02:34:26.222870,paid search,
8d667c0d-d7ae-4192-b2e6-e0709139ebd0,87,3944,click,2018-12-29 18:03:16.872014,social media,
081ba46c-eb05-4535-a5d5-f7e023a411ee,16,6039,click,2013-03-30 20:30:46.394994,referral,
e3bd8f0a-5e65-4941-b8a6-d7d17da34fe7,49,6813,click,2014-07-26 03:21:58.373327,referral,
c925f6f0-909e-40a8-9b41-98bf1f638632,75,6665,click,2016-07-11 16:26:07.694450,referral,
c37cc338-e8b3-410e-a56b-fd374fbb76d4,2,5715,click,2024-04-09 07:26:01.805580,referral,
7475cb42-af90-4333-89be-ed4f3c903770,55,7159,click,2016-07-09 17:29:29.242174,paid search,
1f509caf-b29e-42c7-8ae5-115aca141531,43,4351,click,2022-03-20 05:53:19.211013,referral,
caef34fa-cdbf-4fdf-a887-3122e8d2e32a,80,7982,click,2013-07-06 02:11:24.936695,referral,
a154d291-df5e-4f23-b9ca-dbee699cde5b,37,2042,click,2017-12-18 12:03:24.671343,referral,
ded2448c-ad79-4c30-a15c-4ffb3bd4d639,56,6775,click,2023-01-14 23:08:40.131931,social media,
4d5160f0-4eb3-4aeb-b50b-f1b045dcdfb3,27,2935,click,2022-02-14 03:03:40.287976,referral,
7afb0194-35d6-416d-b1ea-5edbe6a9690a,55,4487,click,2016-06-20 22:04:12.368343,social media,
f5526be7-c7f8-4dc2-a8b3-6fe789ceaea5,42,2089,click,2014-07-04 16:10:25.113026,paid search,
b7492e62-9745-4254-83ab-00f3a998bfab,17,5712,click,2020-01-21 06:28:33.483253,referral,
6ac9059c-cf8e-4e86-b5f6-9e7a2596f4d3,35,1554,click,2013-10-26 17:49:40.426589,referral,
9a7ad73a-3a80-4c29-905a-a895c8368261,94,5763,click,2020-12-14 20:40:46.643837,social media,
0cb78edf-3d84-484e-b308-845294dfc511,47,1137,click,2015-12-04 07:27:54.045435,referral,
9eee1504-ca40-47c9-ab8a-c6a4ff54b818,6,3793,click,2013-09-29 03:21:38.084992,referral,
d4339520-7888-4374-8d8c-53091a716e60,71,4532,click,2015-11-21 00:28:12.521374,social media,
1f898841-feec-4ce2-b696-bde5fd2f8593,52,5452,click,2014-04-26 20:16:56.619545,social media,
7bc2bb78-742b-45e5-8a11-fcf541bf058e,30,956,click,2017-08-08 10:17:56.559537,referral,
cf907f8a-576d-43a2-88d3-f203134784a8,15,4731,click,2024-03-03 05:20:45.149988,referral,
