subscription_id,subscription_date,end_date,n_meals,n_people,n_orders,food_choice
1032,2022-02-25 18:57:15.863957,2022-05-07 18:57:15.863957,4,3,10,climate
1033,2014-04-08 14:32:12.138113,2014-11-11 14:32:12.138113,3,2,6,meat
1034,2022-10-05 18:35:39.126596,2023-09-29 18:35:39.126596,3,3,28,meat
1035,2017-12-06 07:42:33.692651,,3,2,2,fish
1036,2015-08-21 02:26:32.890681,2015-11-30 02:26:32.890681,4,4,3,meat
1037,2014-07-24 04:29:47.190445,2015-03-09 04:29:47.190445,2,3,11,fish
1038,2013-12-10 20:21:24.475119,2014-06-30 20:21:24.475119,2,4,15,meat
1039,2013-07-09 11:08:47.382740,2014-02-21 11:08:47.382740,2,4,22,vegan
1040,2015-02-23 07:16:47.513750,2015-05-27 07:16:47.513750,5,4,8,climate
1041,2024-01-05 06:08:42.698319,2024-04-24 06:08:42.698319,3,4,13,veggie
1042,2024-03-22 22:48:07.713470,2024-05-25 22:48:07.713470,2,4,3,climate
1043,2014-07-25 16:53:08.530143,,5,2,2,meat
1044,2024-08-01 14:44:43.789224,,3,3,6,climate
1045,2013-07-11 23:52:57.426524,,4,4,6,fish
1046,2020-05-21 06:42:16.664778,2020-08-23 06:42:16.664778,3,2,2,climate
1047,2013-11-17 00:25:36.723677,2014-03-19 00:25:36.723677,4,3,15,veggie
1048,2024-07-31 21:43:27.131716,,4,4,2,meat
1049,2023-07-27 16:17:05.971498,2023-12-16 16:17:05.971498,2,4,5,climate
1050,2023-06-30 19:35:40.243949,2024-02-26 19:35:40.243949,3,3,1,climate
1051,2017-12-22 22:07:37.994401,2018-11-29 22:07:37.994401,2,2,47,vegan
1052,2023-07-25 05:41:01.767256,2024-06-28 05:41:01.767256,2,3,23,veggie
1053,2018-01-04 03:07:17.338463,2018-09-28 03:07:17.338463,3,4,4,veggie
1054,2015-02-23 06:27:53.255226,2015-10-01 06:27:53.255226,4,2,16,climate
1055,2019-02-03 22:52:11.836663,2019-04-25 22:52:11.836663,4,4,5,vegan
1056,2018-09-11 20:53:29.753689,2019-02-13 20:53:29.753689,5,2,6,fish
1057,2013-11-26 09:38:48.001696,2014-08-10 09:38:48.001696,4,2,32,meat
1058,2023-07-20 22:28:13.814716,2023-10-31 22:28:13.814716,3,3,12,veggie
1059,2017-03-15 15:46:38.258247,,4,2,8,meat
1060,2020-06-06 14:27:29.780049,2020-07-17 14:27:29.780049,2,2,2,climate
1061,2015-02-09 04:31:31.578674,2015-07-11 04:31:31.578674,2,2,15,veggie
1062,2019-10-19 19:23:58.774953,2020-09-01 19:23:58.774953,5,2,13,climate
1063,2023-07-25 23:28:58.518744,2024-03-21 23:28:58.518744,4,3,32,climate
1064,2021-08-21 12:32:15.578020,2021-11-29 12:32:15.578020,3,2,2,meat
1065,2017-11-26 22:34:44.332034,2018-03-08 22:34:44.332034,3,2,4,vegan
1066,2023-06-25 07:30:42.337523,2024-04-26 07:30:42.337523,4,4,43,fish
1067,2019-10-26 21:45:19.610586,,2,2,9,veggie
1068,2017-08-24 14:13:02.708934,2018-01-13 14:13:02.708934,3,4,8,climate
1069,2018-12-03 01:34:08.947021,2019-11-09 01:34:08.947021,4,3,2,meat
1070,2024-10-21 21:53:13.011505,2025-04-21 21:53:13.011505,5,3,22,climate
1071,2018-03-21 07:34:45.585276,2018-06-18 07:34:45.585276,3,2,11,fish
1072,2017-06-22 21:58:20.577520,2017-11-14 21:58:20.577520,2,2,16,fish
1073,2023-01-01 19:34:10.436704,2023-04-05 19:34:10.436704,3,4,13,fish
1074,2024-03-09 08:21:26.791498,,3,3,4,climate
1075,2022-12-28 21:45:08.856247,,5,2,8,fish
1076,2013-03-20 16:15:00.355607,2013-08-20 16:15:00.355607,3,3,19,veggie
1077,2023-12-13 16:33:11.230779,2024-03-08 16:33:11.230779,2,3,7,fish
1078,2015-09-04 03:11:03.921589,2015-12-21 03:11:03.921589,2,4,9,veggie
1079,2024-02-27 23:46:40.632572,2024-05-12 23:46:40.632572,3,2,8,vegan
1080,2024-01-15 00:03:18.251202,2024-12-21 00:03:18.251202,3,3,23,vegan
1081,2017-05-11 13:29:58.953264,2018-01-20 13:29:58.953264,2,2,32,veggie
1082,2021-12-02 06:10:56.563056,2022-06-03 06:10:56.563056,5,4,13,vegan
1083,2013-01-30 18:42:13.118899,2013-06-02 18:42:13.118899,5,3,14,veggie
1084,2019-05-19 08:09:38.639006,2019-11-19 08:09:38.639006,2,2,8,vegan
1085,2017-08-01 13:17:52.698954,2017-11-21 13:17:52.698954,4,2,9,veggie
1086,2017-05-27 05:50:50.292302,,4,3,2,meat
1087,2024-07-17 16:02:11.849895,2025-03-03 16:02:11.849895,5,4,21,climate
1088,2024-05-13 03:25:19.783294,,3,2,3,veggie
1089,2024-04-08 13:48:21.372010,2024-09-04 13:48:21.372010,3,3,13,fish
1090,2014-07-23 09:28:45.186835,2014-10-17 09:28:45.186835,2,4,8,fish
1091,2014-05-04 09:28:49.515218,2015-01-25 09:28:49.515218,5,3,22,vegan
1092,2013-08-19 09:27:22.217241,,2,4,10,climate
1093,2021-12-17 16:32:55.693826,2022-07-11 16:32:55.693826,4,2,15,climate
1094,2019-10-25 11:20:34.690797,2020-08-02 11:20:34.690797,4,2,13,vegan
1095,2021-09-21 10:26:04.598308,2021-12-19 10:26:04.598308,5,3,6,meat
1096,2020-01-28 20:02:50.378758,2020-08-02 20:02:50.378758,2,2,20,fish
1097,2014-07-03 16:43:26.390399,2014-12-11 16:43:26.390399,3,4,1,fish
1098,2017-04-12 16:45:35.703417,,4,4,3,fish
1099,2023-01-02 12:41:32.836858,2023-04-02 12:41:32.836858,3,4,2,climate
1100,2022-02-09 01:56:40.892098,2022-08-18 01:56:40.892098,3,2,10,meat
1101,2017-08-11 08:45:16.884426,2017-10-17 08:45:16.884426,2,3,9,fish
1102,2015-06-11 05:36:19.214926,,5,4,1,climate
1103,2022-07-04 14:27:21.063141,2023-02-24 14:27:21.063141,4,4,11,meat
1104,2015-09-20 01:06:20.739912,2016-02-19 01:06:20.739912,4,4,12,fish
1105,2023-01-16 05:56:08.361581,2023-04-27 05:56:08.361581,3,2,5,vegan
1106,2023-12-16 10:12:30.084444,2024-06-17 10:12:30.084444,2,4,17,vegan
1107,2022-12-29 00:20:00.889594,2023-06-05 00:20:00.889594,4,3,20,veggie
1108,2021-09-20 17:54:24.142551,2022-02-19 17:54:24.142551,5,4,2,climate
1109,2014-11-13 11:53:53.084732,2015-06-10 11:53:53.084732,5,3,27,climate
1110,2015-05-21 17:34:21.158495,2016-01-20 17:34:21.158495,4,4,5,climate
1111,2013-10-14 00:54:35.189516,,5,3,1,meat
1112,2013-03-20 17:58:47.130527,2013-06-20 17:58:47.130527,2,3,10,meat
1113,2018-11-18 05:14:54.348791,2019-02-26 05:14:54.348791,4,3,10,meat
1114,2013-03-17 03:48:22.252065,2013-06-05 03:48:22.252065,5,2,11,climate
1115,2017-01-25 16:59:02.902901,2017-04-27 16:59:02.902901,2,3,2,climate
1116,2015-02-25 06:17:02.375567,2015-04-26 06:17:02.375567,5,4,4,vegan
1117,2018-11-05 18:11:56.518246,,3,3,5,climate
1118,2019-03-07 10:34:39.495959,2019-12-26 10:34:39.495959,5,4,36,fish
1119,2015-10-26 23:14:31.678181,,2,4,9,vegan
1120,2017-01-22 18:39:59.238173,2017-07-22 18:39:59.238173,4,2,1,vegan
1121,2013-08-12 00:37:47.385090,2014-04-01 00:37:47.385090,3,2,4,climate
1122,2014-08-05 20:35:27.597904,,2,4,10,climate
1123,2024-05-08 14:22:45.832176,2025-04-06 14:22:45.832176,2,4,36,veggie
1124,2024-05-07 12:35:40.392427,2024-07-23 12:35:40.392427,5,4,1,meat
1125,2013-12-23 12:26:49.740960,2014-03-30 12:26:49.740960,5,3,1,veggie
1126,2021-08-24 12:54:11.204003,2021-12-21 12:54:11.204003,5,4,3,fish
1127,2014-07-30 08:35:49.679121,2014-11-04 08:35:49.679121,2,2,2,climate
1128,2022-02-23 17:28:46.248149,2022-11-18 17:28:46.248149,2,2,29,meat
1129,2015-08-15 04:27:09.332897,2016-01-14 04:27:09.332897,5,4,15,veggie
1130,2015-01-20 09:13:31.356363,2015-10-12 09:13:31.356363,5,3,36,climate
1131,2015-08-18 14:22:24.465637,2015-12-26 14:22:24.465637,2,4,15,climate
1132,2014-07-05 17:05:03.849859,2014-10-05 17:05:03.849859,5,2,2,fish
1133,2018-11-01 22:42:56.882194,2019-07-05 22:42:56.882194,3,4,23,fish
1134,2018-10-09 04:08:37.617163,2018-12-13 04:08:37.617163,5,4,7,vegan
1135,2023-05-16 13:06:44.723959,2023-08-31 13:06:44.723959,4,4,8,meat
1136,2013-03-20 16:50:26.908734,2013-12-11 16:50:26.908734,3,3,23,vegan
1137,2023-07-04 20:03:28.375212,2023-12-16 20:03:28.375212,5,2,6,meat
1138,2023-06-28 15:51:22.534047,2024-03-14 15:51:22.534047,4,3,17,climate
1139,2020-01-25 12:00:45.190404,2020-07-25 12:00:45.190404,2,4,20,fish
1140,2014-08-17 03:07:36.950306,2014-11-22 03:07:36.950306,2,2,7,climate
1141,2013-10-24 10:11:54.869124,2014-04-22 10:11:54.869124,2,4,9,climate
1142,2013-10-15 19:10:15.558196,2014-02-01 19:10:15.558196,4,2,10,vegan
1143,2022-12-27 06:51:41.737976,,2,4,1,fish
1144,2019-02-01 15:58:16.556776,2019-08-07 15:58:16.556776,5,3,10,climate
1145,2018-01-10 14:57:40.914316,2018-07-11 14:57:40.914316,5,2,8,meat
1146,2017-06-10 02:22:26.443162,,5,4,2,fish
1147,2016-07-24 02:44:26.115574,2016-11-12 02:44:26.115574,5,3,12,vegan
1148,2020-04-12 20:08:28.441778,,4,4,6,climate
1149,2024-12-16 02:20:25.227663,2025-01-29 02:20:25.227663,5,3,1,fish
1150,2017-04-06 16:48:21.082395,,3,3,2,climate
1151,2020-01-20 00:12:10.984858,2020-04-19 00:12:10.984858,3,4,9,vegan
1152,2016-07-12 18:18:36.717909,2016-10-13 18:18:36.717909,4,2,13,vegan
1153,2018-11-17 09:30:04.783313,,4,4,1,climate
1154,2017-06-07 17:39:14.530839,2017-09-05 17:39:14.530839,5,3,9,fish
1155,2015-07-20 11:55:57.811785,2015-11-15 11:55:57.811785,4,2,16,meat
1156,2014-09-19 06:41:22.038738,2015-05-06 06:41:22.038738,2,3,21,fish
1157,2023-12-20 10:14:26.689595,2024-03-30 10:14:26.689595,5,4,4,fish
1158,2024-05-10 16:20:47.388140,2024-09-24 16:20:47.388140,5,4,19,veggie
1159,2017-01-26 12:28:29.849072,2017-08-01 12:28:29.849072,5,3,16,meat
1160,2022-04-10 05:07:19.914817,2022-10-12 05:07:19.914817,5,4,6,veggie
1161,2021-08-20 08:43:11.831653,2022-03-04 08:43:11.831653,3,3,27,veggie
1162,2015-06-09 01:15:20.454508,2016-04-12 01:15:20.454508,3,4,12,vegan
1163,2024-04-26 21:07:11.856978,2024-06-25 21:07:11.856978,4,2,5,fish
1164,2017-06-24 21:20:24.136180,2017-09-12 21:20:24.136180,4,3,10,vegan
1165,2016-07-21 16:49:26.454595,,2,3,8,meat
1166,2015-02-26 15:33:19.303884,2015-11-03 15:33:19.303884,2,2,5,meat
1167,2018-09-24 18:44:09.286444,2018-11-20 18:44:09.286444,3,2,8,vegan
1168,2019-02-13 15:27:08.891395,2020-01-19 15:27:08.891395,5,2,20,fish
1169,2015-12-07 08:03:14.352179,,3,2,3,veggie
1170,2019-09-17 03:47:18.705606,,4,3,10,veggie
1171,2015-08-24 23:50:59.510505,2015-11-04 23:50:59.510505,4,4,6,climate
1172,2014-01-27 21:46:49.724020,,5,4,6,vegan
1173,2022-02-19 21:23:37.963608,2022-03-28 21:23:37.963608,3,4,1,meat
1174,2023-09-30 06:42:59.394928,2024-02-10 06:42:59.394928,2,2,12,fish
1175,2021-07-14 20:34:43.363274,2021-09-13 20:34:43.363274,3,2,6,vegan
1176,2018-10-11 21:36:00.738599,2019-02-19 21:36:00.738599,5,4,3,vegan
1177,2019-05-11 02:54:16.916925,2019-12-27 02:54:16.916925,5,3,4,veggie
1178,2019-10-22 23:38:56.454751,,5,3,9,vegan
1179,2020-01-18 05:22:00.387408,,5,3,5,meat
1180,2020-01-30 00:11:00.553290,2020-09-27 00:11:00.553290,3,4,22,meat
1181,2019-03-04 00:37:34.957597,2019-10-17 00:37:34.957597,4,2,28,vegan
1182,2024-03-29 15:46:54.038123,,3,4,5,vegan
1183,2020-12-20 21:44:04.161567,2021-04-15 21:44:04.161567,5,4,5,veggie
1184,2014-05-06 11:36:56.931425,,4,3,5,vegan
1185,2022-02-24 02:19:52.521835,,5,3,3,vegan
1186,2019-03-01 02:33:44.858453,2019-05-13 02:33:44.858453,5,4,8,meat
1187,2014-04-05 07:27:46.411041,2014-10-09 07:27:46.411041,4,4,12,vegan
1188,2018-11-24 04:59:51.568095,2019-05-31 04:59:51.568095,2,3,21,veggie
1189,2019-10-18 19:50:18.929495,,3,2,2,meat
1190,2022-10-14 02:27:22.517696,,4,3,10,climate
1191,2021-12-12 04:42:08.052684,2022-07-25 04:42:08.052684,2,3,7,climate
1192,2023-07-05 14:07:53.305849,2024-03-26 14:07:53.305849,2,2,11,vegan
1193,2023-06-30 05:24:36.909050,,4,3,4,climate
1194,2021-08-22 23:06:31.695707,2022-04-11 23:06:31.695707,4,2,33,fish
1195,2019-09-25 04:54:46.525427,2020-04-21 04:54:46.525427,3,4,21,veggie
1196,2017-12-30 22:53:53.257845,,5,4,3,fish
1197,2014-06-25 09:09:29.695947,2014-10-03 09:09:29.695947,5,4,1,meat
1198,2015-08-31 22:11:10.957281,2016-02-05 22:11:10.957281,3,4,19,meat
1199,2015-11-08 11:48:12.816575,2016-01-21 11:48:12.816575,5,3,8,veggie
1200,2022-12-30 01:10:45.801377,2023-04-06 01:10:45.801377,2,4,4,climate
1201,2017-10-10 05:31:06.513802,2018-09-02 05:31:06.513802,2,4,41,meat
1202,2015-02-10 04:50:00.859878,2015-09-05 04:50:00.859878,4,3,5,veggie
1203,2017-03-02 15:26:32.310659,2017-06-11 15:26:32.310659,4,3,2,fish
1204,2019-09-21 06:32:38.067774,2020-03-25 06:32:38.067774,5,4,1,veggie
1205,2018-11-09 04:52:58.019810,2019-02-20 04:52:58.019810,3,4,2,vegan
1206,2013-02-08 21:51:35.457310,2013-09-04 21:51:35.457310,4,2,21,fish
1207,2022-06-30 13:21:41.206185,2023-01-12 13:21:41.206185,2,2,7,veggie
1208,2022-02-08 05:33:37.996620,2022-09-09 05:33:37.996620,5,3,9,meat
1209,2021-07-21 10:39:39.957429,2021-10-04 10:39:39.957429,2,4,3,veggie
1210,2019-02-17 12:04:11.887394,2019-05-15 12:04:11.887394,4,3,6,meat
1211,2017-12-26 09:02:51.140265,2018-05-06 09:02:51.140265,3,2,2,veggie
1212,2024-05-03 11:47:56.359111,2024-08-16 11:47:56.359111,2,2,9,meat
1213,2023-07-28 18:31:39.745018,2024-02-29 18:31:39.745018,4,3,21,fish
1214,2015-06-11 03:36:47.055098,2015-10-25 03:36:47.055098,4,2,4,climate
1215,2016-07-16 23:01:58.895871,,4,4,4,climate
1216,2022-07-10 16:00:21.764270,,2,3,5,veggie
1217,2015-07-20 01:19:05.363570,2015-10-02 01:19:05.363570,2,4,3,vegan
1218,2021-08-23 14:27:29.316980,2022-02-12 14:27:29.316980,5,3,7,climate
1219,2024-01-03 19:57:21.711858,2024-05-01 19:57:21.711858,4,2,14,fish
1220,2021-08-14 03:19:49.693496,2021-11-21 03:19:49.693496,3,2,1,veggie
1221,2015-01-18 16:40:06.696954,2015-08-07 16:40:06.696954,4,2,2,fish
1222,2018-11-27 08:36:36.970050,,5,4,5,meat
1223,2019-05-26 02:51:20.992315,2019-09-08 02:51:20.992315,5,4,4,veggie
1224,2017-12-28 16:30:18.965908,,2,4,4,vegan
1225,2014-10-19 21:41:19.117604,2014-12-01 21:41:19.117604,2,2,1,fish
1226,2018-04-30 13:41:09.400208,,4,2,6,veggie
1227,2019-10-01 12:09:49.714133,2020-06-26 12:09:49.714133,5,4,4,meat
1228,2021-07-19 15:23:20.374185,2022-04-20 15:23:20.374185,4,4,21,climate
1229,2019-02-13 14:27:17.205678,,3,2,10,meat
1230,2019-10-22 22:48:11.746261,2020-05-14 22:48:11.746261,4,2,15,vegan
1231,2024-01-03 22:34:46.829914,2024-05-13 22:34:46.829914,5,2,11,veggie
1232,2019-01-28 03:14:10.186261,2019-07-02 03:14:10.186261,3,3,2,meat
1233,2014-07-23 22:26:36.401428,2014-11-03 22:26:36.401428,4,4,5,veggie
1234,2019-10-25 15:05:54.331531,,2,2,6,fish
1235,2024-02-25 02:36:26.160349,2024-06-16 02:36:26.160349,2,4,6,vegan
1236,2015-02-23 11:58:46.477459,2015-06-30 11:58:46.477459,5,2,2,climate
1237,2017-05-11 21:29:23.335566,2017-08-24 21:29:23.335566,4,3,6,meat
1238,2016-04-18 12:01:00.019316,2016-09-11 12:01:00.019316,2,3,12,meat
1239,2018-05-02 11:09:25.455460,2018-08-08 11:09:25.455460,4,3,13,climate
1240,2022-06-22 22:13:52.028783,2022-12-09 22:13:52.028783,2,3,13,fish
1241,2017-03-04 01:58:16.928686,,5,2,10,veggie
1242,2013-12-02 04:15:17.927303,,2,3,10,vegan
1243,2016-04-11 19:30:18.283447,2017-03-12 19:30:18.283447,5,2,2,fish
1244,2013-11-29 23:32:21.551260,,2,4,6,climate
1245,2024-02-29 08:27:42.143737,,2,3,8,vegan
1246,2023-01-11 21:51:12.740229,2023-05-19 21:51:12.740229,2,2,3,vegan
1247,2019-01-22 11:14:03.999961,2019-04-06 11:14:03.999961,3,3,10,veggie
1248,2023-06-27 08:25:07.016568,2023-08-29 08:25:07.016568,5,2,2,meat
1249,2024-07-29 07:45:23.570892,2025-01-01 07:45:23.570892,2,2,10,vegan
1250,2020-01-31 23:58:20.316990,2020-03-20 23:58:20.316990,3,4,4,meat
1251,2013-07-11 20:59:48.092018,2013-11-02 20:59:48.092018,3,3,15,veggie
1252,2021-12-16 16:34:40.213042,2022-06-13 16:34:40.213042,2,4,8,veggie
1253,2019-10-21 20:52:38.437815,2020-10-01 20:52:38.437815,2,2,32,meat
1254,2013-01-27 22:33:30.947311,2013-08-10 22:33:30.947311,4,3,4,fish
1255,2021-08-21 09:50:51.944771,,3,4,6,climate
1256,2019-05-21 04:16:20.098367,2019-08-30 04:16:20.098367,5,2,3,climate
1257,2019-09-29 16:01:44.693877,2020-01-19 16:01:44.693877,5,2,10,veggie
1258,2013-04-01 09:35:28.259638,,3,3,7,veggie
1259,2024-07-27 17:40:28.854203,2024-12-20 17:40:28.854203,5,4,6,meat
1260,2019-10-19 15:39:51.455743,,5,4,9,fish
1261,2017-01-19 18:53:41.106889,2017-09-23 18:53:41.106889,2,4,11,climate
1262,2015-06-10 02:34:05.411991,2015-09-08 02:34:05.411991,4,3,5,fish
1263,2017-12-06 01:36:16.007510,,4,4,6,meat
1264,2019-01-31 02:57:10.200100,,4,4,3,veggie
1265,2019-09-02 10:42:30.861098,,4,2,6,climate
1266,2018-09-22 02:16:38.280003,,4,2,10,fish
1267,2015-05-14 10:42:07.832536,2016-02-03 10:42:07.832536,3,4,26,fish
1268,2019-03-07 12:52:45.046407,2019-09-24 12:52:45.046407,4,4,13,veggie
1269,2019-10-13 18:07:32.233088,2020-01-09 18:07:32.233088,2,3,1,fish
1270,2015-08-02 22:28:01.455877,2015-10-21 22:28:01.455877,5,3,5,fish
1271,2021-11-28 19:51:03.193326,2022-04-05 19:51:03.193326,5,3,16,veggie
1272,2024-07-29 14:22:59.139051,2024-11-20 14:22:59.139051,4,4,9,meat
1273,2014-05-03 08:58:10.794796,2014-09-05 08:58:10.794796,2,4,6,climate
1274,2024-02-28 10:33:38.005708,,4,3,9,fish
1275,2019-02-23 04:26:52.161643,2019-10-21 04:26:52.161643,3,2,1,climate
1276,2018-09-01 22:21:43.648118,,5,3,4,meat
1277,2020-04-27 11:30:35.066986,2020-10-11 11:30:35.066986,4,3,10,vegan
1278,2016-07-13 07:22:33.305694,2016-10-08 07:22:33.305694,5,4,2,fish
1279,2018-09-21 05:48:16.491279,2018-12-23 05:48:16.491279,3,3,11,meat
1280,2018-12-21 15:18:08.374726,2019-04-30 15:18:08.374726,2,3,8,fish
1281,2022-06-20 17:18:53.964779,2022-11-04 17:18:53.964779,2,2,3,fish
1282,2019-10-13 17:37:14.578798,2019-12-15 17:37:14.578798,4,2,6,veggie
1283,2018-01-18 03:17:42.144855,2018-04-13 03:17:42.144855,2,2,3,fish
1284,2023-01-09 12:47:03.815105,2023-10-13 12:47:03.815105,5,2,1,meat
1285,2019-09-13 15:23:07.426253,2019-10-26 15:23:07.426253,5,4,5,veggie
1286,2016-07-04 12:44:42.645898,2017-01-09 12:44:42.645898,4,2,21,veggie
1287,2015-08-12 09:30:27.374446,,5,3,8,climate
1288,2019-01-01 21:58:07.794090,2019-09-09 21:58:07.794090,5,2,15,meat
1289,2013-01-02 06:26:58.339373,2013-09-26 06:26:58.339373,4,2,30,climate
1290,2017-03-22 13:10:14.114555,,5,4,4,fish
1291,2014-09-08 11:05:32.436454,2015-02-22 11:05:32.436454,5,3,17,fish
1292,2018-12-05 15:09:39.090210,2019-01-23 15:09:39.090210,3,3,7,climate
1293,2017-08-10 01:12:45.306340,2017-10-03 01:12:45.306340,2,4,5,climate
1294,2017-12-23 04:23:15.027203,2018-04-30 04:23:15.027203,3,2,17,veggie
1295,2017-03-22 21:26:57.019758,,5,4,1,meat
1296,2013-03-03 19:16:10.382803,2013-05-28 19:16:10.382803,4,4,12,vegan
1297,2017-03-16 02:25:55.553007,2017-08-15 02:25:55.553007,4,4,20,fish
1298,2024-07-24 11:46:03.005541,2025-03-15 11:46:03.005541,3,4,11,veggie
1299,2020-03-18 00:37:32.870353,,2,4,5,meat
1300,2023-01-12 19:51:01.844391,2023-05-11 19:51:01.844391,5,3,11,climate
1301,2023-07-05 08:51:26.913959,2023-11-27 08:51:26.913959,2,4,14,fish
1302,2024-02-28 21:38:32.025473,2024-04-14 21:38:32.025473,2,3,3,climate
1303,2015-02-20 17:22:48.900425,2015-07-05 17:22:48.900425,5,4,12,vegan
1304,2013-11-30 23:45:59.494807,2014-06-17 23:45:59.494807,3,2,8,vegan
1305,2021-08-24 16:22:19.861976,2022-02-06 16:22:19.861976,2,4,11,vegan
1306,2024-02-27 11:15:36.859236,2024-08-20 11:15:36.859236,4,4,16,vegan
1307,2015-10-14 19:24:50.544856,2016-02-25 19:24:50.544856,3,3,5,fish
1308,2015-06-10 19:27:10.613845,,3,2,8,fish
1309,2016-07-15 06:28:01.992666,2016-10-16 06:28:01.992666,5,4,9,veggie
1310,2020-04-15 20:14:37.354895,2021-02-12 20:14:37.354895,4,2,23,meat
1311,2016-07-25 23:12:23.619080,2017-03-12 23:12:23.619080,5,3,25,fish
1312,2015-12-16 01:20:06.505002,2016-06-28 01:20:06.505002,5,4,19,veggie
1313,2017-03-03 23:10:17.386075,2017-05-10 23:10:17.386075,3,2,2,veggie
1314,2019-03-02 01:19:32.500824,2019-07-27 01:19:32.500824,4,3,16,meat
1315,2024-02-22 07:10:49.399938,2024-10-04 07:10:49.399938,3,3,12,climate
1316,2018-01-06 18:11:39.534164,2018-02-12 18:11:39.534164,2,3,1,fish
1317,2016-04-16 18:16:20.577971,2016-07-27 18:16:20.577971,4,4,11,veggie
1318,2017-06-29 10:00:21.237093,2017-11-09 10:00:21.237093,4,3,6,meat
1319,2019-10-19 15:57:11.134580,2020-02-21 15:57:11.134580,2,2,1,veggie
1320,2023-01-04 00:59:04.547995,2023-04-08 00:59:04.547995,3,2,5,meat
1321,2013-12-19 13:40:05.425321,2014-07-11 13:40:05.425321,5,4,20,vegan
1322,2019-10-03 04:10:31.058390,2020-03-30 04:10:31.058390,5,4,22,vegan
1323,2019-09-28 13:52:26.525178,,2,4,7,meat
1324,2017-05-08 14:05:26.297169,,3,3,9,fish
1325,2020-12-11 14:18:27.525001,2021-04-17 14:18:27.525001,5,2,1,veggie
1326,2013-10-11 03:19:58.285206,2014-01-11 03:19:58.285206,5,3,4,meat
1327,2015-01-19 18:04:47.629755,2015-05-11 18:04:47.629755,3,2,4,climate
1328,2024-03-05 19:44:08.433524,2024-08-04 19:44:08.433524,3,2,7,meat
1329,2018-12-02 17:07:13.411551,2019-06-06 17:07:13.411551,4,2,6,vegan
1330,2017-08-19 06:56:03.070312,2018-05-31 06:56:03.070312,2,2,5,fish
1331,2014-08-18 23:06:52.251064,2015-01-05 23:06:52.251064,2,2,7,vegan
1332,2017-12-15 13:26:27.294154,2018-05-02 13:26:27.294154,5,2,13,vegan
1333,2021-12-03 05:30:28.527963,2022-04-08 05:30:28.527963,3,2,12,veggie
1334,2020-01-23 02:29:15.462536,2020-07-04 02:29:15.462536,5,2,11,fish
1335,2018-04-23 12:32:43.646215,2018-10-12 12:32:43.646215,4,3,11,climate
1336,2017-06-22 16:24:49.834107,,4,2,5,vegan
1337,2020-04-26 08:23:19.043456,2020-10-01 08:23:19.043456,3,2,5,veggie
1338,2017-01-26 17:57:53.081886,2017-06-12 17:57:53.081886,2,3,18,vegan
1339,2017-12-03 19:22:23.894961,,3,3,6,veggie
1340,2022-03-01 09:05:52.094873,,4,4,6,veggie
1341,2019-02-27 09:27:19.295655,,4,2,10,vegan
1342,2024-01-05 18:56:39.843733,2024-06-17 18:56:39.843733,2,4,13,fish
1343,2022-02-18 18:37:24.553916,2022-05-18 18:37:24.553916,5,2,9,meat
1344,2021-08-13 08:54:44.007914,2021-09-29 08:54:44.007914,4,3,4,vegan
1345,2018-01-20 18:24:07.595127,2018-12-07 18:24:07.595127,4,3,45,fish
1346,2019-01-24 07:10:44.892283,,3,2,7,veggie
1347,2013-03-20 06:38:38.999506,,2,4,1,vegan
1348,2015-08-01 08:23:08.937999,2015-12-22 08:23:08.937999,3,3,5,climate
1349,2013-04-02 18:15:15.924108,,3,4,9,climate
1350,2021-12-07 20:47:51.133605,2022-03-12 20:47:51.133605,2,2,5,vegan
1351,2014-10-29 08:40:34.780003,2015-03-02 08:40:34.780003,4,4,12,fish
1352,2015-02-26 06:22:26.403507,,2,4,6,veggie
1353,2021-08-18 23:41:00.636358,2022-02-11 23:41:00.636358,4,4,13,climate
1354,2022-10-16 05:08:09.757486,,4,4,10,veggie
1355,2018-10-14 06:21:19.592900,2019-04-03 06:21:19.592900,4,2,16,meat
1356,2018-09-21 12:05:18.721264,2019-04-19 12:05:18.721264,5,4,15,climate
1357,2013-11-18 10:57:15.159261,2014-10-11 10:57:15.159261,5,2,10,meat
1358,2015-11-06 21:52:34.341807,2016-02-06 21:52:34.341807,3,3,12,vegan
1359,2013-07-25 03:51:23.819558,,3,3,10,climate
1360,2013-12-14 06:11:55.681722,2014-02-24 06:11:55.681722,3,3,6,fish
1361,2013-07-06 01:27:13.468630,,4,4,5,vegan
1362,2017-02-27 14:16:19.565517,2017-10-14 14:16:19.565517,4,3,32,meat
1363,2022-06-30 18:55:39.797255,2023-04-02 18:55:39.797255,4,4,12,climate
1364,2022-07-11 08:10:09.413234,2022-10-29 08:10:09.413234,4,3,6,climate
1365,2014-07-11 14:00:07.139992,2015-02-06 14:00:07.139992,4,3,11,fish
1366,2022-02-24 06:40:35.543639,2022-06-07 06:40:35.543639,2,2,12,climate
1367,2013-09-03 20:02:37.771801,2014-04-03 20:02:37.771801,4,2,24,climate
1368,2018-01-14 22:41:25.997734,2018-10-29 22:41:25.997734,5,3,15,veggie
1369,2022-03-02 02:37:25.032287,2022-10-21 02:37:25.032287,2,3,31,veggie
1370,2014-11-02 03:57:32.230104,2015-05-10 03:57:32.230104,3,2,15,veggie
1371,2016-06-29 02:03:32.671480,,4,3,5,meat
